suite,op,phase,dtype,backend,profile,shape,warmups,runs,median_ms,iqr_ms,status
batched,batched_matmul_ikb_kjb_ijb,primal,f64,filtered,full,2x2xbatch16 (native batch layout),3,60,,,filtered
batched,batched_svd,primal,f64,filtered,full,2x2xbatch16 (native batch layout),3,60,,,filtered
batched,batched_qr,primal,f64,filtered,full,2x2xbatch16 (native batch layout),3,60,,,filtered
batched,batched_eigh,primal,f64,filtered,full,2x2xbatch16 (native batch layout),3,60,,,filtered
batched,batched_solve,primal,f64,system-accelerate,full,"2x2xbatch16 (native batch layout),rhs=1",3,60,0.025208,0.000917,ok
batched,grad_sum_batched_matmul,backward,f64,filtered,full,2x2xbatch16 (native batch layout),3,60,,,filtered
batched,grad_sum_batched_solve,backward,f64,system-accelerate,full,"2x2xbatch16 (native batch layout),rhs=1",3,60,0.180334,0.009541,ok
batched,batched_matmul_ikb_kjb_ijb,primal,f64,filtered,full,4x4xbatch16 (native batch layout),3,60,,,filtered
batched,batched_svd,primal,f64,filtered,full,4x4xbatch16 (native batch layout),3,60,,,filtered
batched,batched_qr,primal,f64,filtered,full,4x4xbatch16 (native batch layout),3,60,,,filtered
batched,batched_eigh,primal,f64,filtered,full,4x4xbatch16 (native batch layout),3,60,,,filtered
batched,batched_solve,primal,f64,system-accelerate,full,"4x4xbatch16 (native batch layout),rhs=1",3,60,0.025458,0.002124,ok
batched,grad_sum_batched_matmul,backward,f64,filtered,full,4x4xbatch16 (native batch layout),3,60,,,filtered
batched,grad_sum_batched_solve,backward,f64,system-accelerate,full,"4x4xbatch16 (native batch layout),rhs=1",3,60,0.177166,0.010542,ok
batched,batched_matmul_ikb_kjb_ijb,primal,f64,filtered,full,8x8xbatch16 (native batch layout),3,60,,,filtered
batched,batched_svd,primal,f64,filtered,full,8x8xbatch16 (native batch layout),3,60,,,filtered
batched,batched_qr,primal,f64,filtered,full,8x8xbatch16 (native batch layout),3,60,,,filtered
batched,batched_eigh,primal,f64,filtered,full,8x8xbatch16 (native batch layout),3,60,,,filtered
batched,batched_solve,primal,f64,system-accelerate,full,"8x8xbatch16 (native batch layout),rhs=1",3,60,0.027958,0.000709,ok
batched,grad_sum_batched_matmul,backward,f64,filtered,full,8x8xbatch16 (native batch layout),3,60,,,filtered
batched,grad_sum_batched_solve,backward,f64,system-accelerate,full,"8x8xbatch16 (native batch layout),rhs=1",3,60,0.186417,0.003292,ok
batched,batched_matmul_ikb_kjb_ijb,primal,f64,filtered,full,16x16xbatch16 (native batch layout),3,60,,,filtered
batched,batched_svd,primal,f64,filtered,full,16x16xbatch16 (native batch layout),3,60,,,filtered
batched,batched_qr,primal,f64,filtered,full,16x16xbatch16 (native batch layout),3,60,,,filtered
batched,batched_eigh,primal,f64,filtered,full,16x16xbatch16 (native batch layout),3,60,,,filtered
batched,batched_solve,primal,f64,system-accelerate,full,"16x16xbatch16 (native batch layout),rhs=1",3,60,0.040209,0.001083,ok
batched,grad_sum_batched_matmul,backward,f64,filtered,full,16x16xbatch16 (native batch layout),3,60,,,filtered
batched,grad_sum_batched_solve,backward,f64,system-accelerate,full,"16x16xbatch16 (native batch layout),rhs=1",3,60,0.241584,0.013542,ok
batched,batched_matmul_ikb_kjb_ijb,primal,f64,filtered,full,2x2xbatch64 (native batch layout),3,60,,,filtered
batched,batched_svd,primal,f64,filtered,full,2x2xbatch64 (native batch layout),3,60,,,filtered
batched,batched_qr,primal,f64,filtered,full,2x2xbatch64 (native batch layout),3,60,,,filtered
batched,batched_eigh,primal,f64,filtered,full,2x2xbatch64 (native batch layout),3,60,,,filtered
batched,batched_solve,primal,f64,system-accelerate,full,"2x2xbatch64 (native batch layout),rhs=1",3,60,0.069042,0.002083,ok
batched,grad_sum_batched_matmul,backward,f64,filtered,full,2x2xbatch64 (native batch layout),3,60,,,filtered
batched,grad_sum_batched_solve,backward,f64,system-accelerate,full,"2x2xbatch64 (native batch layout),rhs=1",3,60,0.347166,0.011792,ok
batched,batched_matmul_ikb_kjb_ijb,primal,f64,filtered,full,4x4xbatch64 (native batch layout),3,60,,,filtered
batched,batched_svd,primal,f64,filtered,full,4x4xbatch64 (native batch layout),3,60,,,filtered
batched,batched_qr,primal,f64,filtered,full,4x4xbatch64 (native batch layout),3,60,,,filtered
batched,batched_eigh,primal,f64,filtered,full,4x4xbatch64 (native batch layout),3,60,,,filtered
batched,batched_solve,primal,f64,system-accelerate,full,"4x4xbatch64 (native batch layout),rhs=1",3,60,0.072625,0.005834,ok
batched,grad_sum_batched_matmul,backward,f64,filtered,full,4x4xbatch64 (native batch layout),3,60,,,filtered
batched,grad_sum_batched_solve,backward,f64,system-accelerate,full,"4x4xbatch64 (native batch layout),rhs=1",3,60,0.370792,0.005375,ok
batched,batched_matmul_ikb_kjb_ijb,primal,f64,filtered,full,8x8xbatch64 (native batch layout),3,60,,,filtered
batched,batched_svd,primal,f64,filtered,full,8x8xbatch64 (native batch layout),3,60,,,filtered
batched,batched_qr,primal,f64,filtered,full,8x8xbatch64 (native batch layout),3,60,,,filtered
batched,batched_eigh,primal,f64,filtered,full,8x8xbatch64 (native batch layout),3,60,,,filtered
batched,batched_solve,primal,f64,system-accelerate,full,"8x8xbatch64 (native batch layout),rhs=1",3,60,0.088417,0.006250,ok
batched,grad_sum_batched_matmul,backward,f64,filtered,full,8x8xbatch64 (native batch layout),3,60,,,filtered
batched,grad_sum_batched_solve,backward,f64,system-accelerate,full,"8x8xbatch64 (native batch layout),rhs=1",3,60,0.433417,0.018750,ok
batched,batched_matmul_ikb_kjb_ijb,primal,f64,filtered,full,16x16xbatch64 (native batch layout),3,60,,,filtered
batched,batched_svd,primal,f64,filtered,full,16x16xbatch64 (native batch layout),3,60,,,filtered
batched,batched_qr,primal,f64,filtered,full,16x16xbatch64 (native batch layout),3,60,,,filtered
batched,batched_eigh,primal,f64,filtered,full,16x16xbatch64 (native batch layout),3,60,,,filtered
batched,batched_solve,primal,f64,system-accelerate,full,"16x16xbatch64 (native batch layout),rhs=1",3,60,0.140916,0.005500,ok
batched,grad_sum_batched_matmul,backward,f64,filtered,full,16x16xbatch64 (native batch layout),3,60,,,filtered
batched,grad_sum_batched_solve,backward,f64,system-accelerate,full,"16x16xbatch64 (native batch layout),rhs=1",3,60,0.662166,0.027500,ok
batched,batched_matmul_ikb_kjb_ijb,primal,f64,filtered,full,2x2xbatch256 (native batch layout),3,60,,,filtered
batched,batched_svd,primal,f64,filtered,full,2x2xbatch256 (native batch layout),3,60,,,filtered
batched,batched_qr,primal,f64,filtered,full,2x2xbatch256 (native batch layout),3,60,,,filtered
batched,batched_eigh,primal,f64,filtered,full,2x2xbatch256 (native batch layout),3,60,,,filtered
batched,batched_solve,primal,f64,system-accelerate,full,"2x2xbatch256 (native batch layout),rhs=1",3,60,0.248291,0.018667,ok
batched,grad_sum_batched_matmul,backward,f64,filtered,full,2x2xbatch256 (native batch layout),3,60,,,filtered
batched,grad_sum_batched_solve,backward,f64,system-accelerate,full,"2x2xbatch256 (native batch layout),rhs=1",3,60,1.107459,0.041333,ok
batched,batched_matmul_ikb_kjb_ijb,primal,f64,filtered,full,4x4xbatch256 (native batch layout),3,60,,,filtered
batched,batched_svd,primal,f64,filtered,full,4x4xbatch256 (native batch layout),3,60,,,filtered
batched,batched_qr,primal,f64,filtered,full,4x4xbatch256 (native batch layout),3,60,,,filtered
batched,batched_eigh,primal,f64,filtered,full,4x4xbatch256 (native batch layout),3,60,,,filtered
batched,batched_solve,primal,f64,system-accelerate,full,"4x4xbatch256 (native batch layout),rhs=1",3,60,0.271750,0.005458,ok
batched,grad_sum_batched_matmul,backward,f64,filtered,full,4x4xbatch256 (native batch layout),3,60,,,filtered
batched,grad_sum_batched_solve,backward,f64,system-accelerate,full,"4x4xbatch256 (native batch layout),rhs=1",3,60,1.275625,0.117459,ok
batched,batched_matmul_ikb_kjb_ijb,primal,f64,filtered,full,8x8xbatch256 (native batch layout),3,60,,,filtered
batched,batched_svd,primal,f64,filtered,full,8x8xbatch256 (native batch layout),3,60,,,filtered
batched,batched_qr,primal,f64,filtered,full,8x8xbatch256 (native batch layout),3,60,,,filtered
batched,batched_eigh,primal,f64,filtered,full,8x8xbatch256 (native batch layout),3,60,,,filtered
batched,batched_solve,primal,f64,system-accelerate,full,"8x8xbatch256 (native batch layout),rhs=1",3,60,0.336917,0.087083,ok
batched,grad_sum_batched_matmul,backward,f64,filtered,full,8x8xbatch256 (native batch layout),3,60,,,filtered
batched,grad_sum_batched_solve,backward,f64,system-accelerate,full,"8x8xbatch256 (native batch layout),rhs=1",3,60,1.570500,0.089250,ok
batched,batched_matmul_ikb_kjb_ijb,primal,f64,filtered,full,16x16xbatch256 (native batch layout),3,60,,,filtered
batched,batched_svd,primal,f64,filtered,full,16x16xbatch256 (native batch layout),3,60,,,filtered
batched,batched_qr,primal,f64,filtered,full,16x16xbatch256 (native batch layout),3,60,,,filtered
batched,batched_eigh,primal,f64,filtered,full,16x16xbatch256 (native batch layout),3,60,,,filtered
batched,batched_solve,primal,f64,system-accelerate,full,"16x16xbatch256 (native batch layout),rhs=1",3,60,0.564291,0.105167,ok
batched,grad_sum_batched_matmul,backward,f64,filtered,full,16x16xbatch256 (native batch layout),3,60,,,filtered
batched,grad_sum_batched_solve,backward,f64,system-accelerate,full,"16x16xbatch256 (native batch layout),rhs=1",3,60,2.564958,0.076708,ok
batched,batched_matmul_ikb_kjb_ijb,primal,f64,filtered,full,2x2xbatch1024 (native batch layout),3,60,,,filtered
batched,batched_svd,primal,f64,filtered,full,2x2xbatch1024 (native batch layout),3,60,,,filtered
batched,batched_qr,primal,f64,filtered,full,2x2xbatch1024 (native batch layout),3,60,,,filtered
batched,batched_eigh,primal,f64,filtered,full,2x2xbatch1024 (native batch layout),3,60,,,filtered
batched,batched_solve,primal,f64,system-accelerate,full,"2x2xbatch1024 (native batch layout),rhs=1",3,60,1.073708,0.050250,ok
batched,grad_sum_batched_matmul,backward,f64,filtered,full,2x2xbatch1024 (native batch layout),3,60,,,filtered
batched,grad_sum_batched_solve,backward,f64,system-accelerate,full,"2x2xbatch1024 (native batch layout),rhs=1",3,60,4.576125,0.170417,ok
batched,batched_matmul_ikb_kjb_ijb,primal,f64,filtered,full,4x4xbatch1024 (native batch layout),3,60,,,filtered
batched,batched_svd,primal,f64,filtered,full,4x4xbatch1024 (native batch layout),3,60,,,filtered
batched,batched_qr,primal,f64,filtered,full,4x4xbatch1024 (native batch layout),3,60,,,filtered
batched,batched_eigh,primal,f64,filtered,full,4x4xbatch1024 (native batch layout),3,60,,,filtered
batched,batched_solve,primal,f64,system-accelerate,full,"4x4xbatch1024 (native batch layout),rhs=1",3,60,1.161291,0.059833,ok
batched,grad_sum_batched_matmul,backward,f64,filtered,full,4x4xbatch1024 (native batch layout),3,60,,,filtered
batched,grad_sum_batched_solve,backward,f64,system-accelerate,full,"4x4xbatch1024 (native batch layout),rhs=1",3,60,4.878125,0.066625,ok
batched,batched_matmul_ikb_kjb_ijb,primal,f64,filtered,full,8x8xbatch1024 (native batch layout),3,60,,,filtered
batched,batched_svd,primal,f64,filtered,full,8x8xbatch1024 (native batch layout),3,60,,,filtered
batched,batched_qr,primal,f64,filtered,full,8x8xbatch1024 (native batch layout),3,60,,,filtered
batched,batched_eigh,primal,f64,filtered,full,8x8xbatch1024 (native batch layout),3,60,,,filtered
batched,batched_solve,primal,f64,system-accelerate,full,"8x8xbatch1024 (native batch layout),rhs=1",3,60,1.379958,0.064583,ok
batched,grad_sum_batched_matmul,backward,f64,filtered,full,8x8xbatch1024 (native batch layout),3,60,,,filtered
batched,grad_sum_batched_solve,backward,f64,system-accelerate,full,"8x8xbatch1024 (native batch layout),rhs=1",3,60,6.000042,0.101125,ok
batched,batched_matmul_ikb_kjb_ijb,primal,f64,filtered,full,16x16xbatch1024 (native batch layout),3,60,,,filtered
batched,batched_svd,primal,f64,filtered,full,16x16xbatch1024 (native batch layout),3,60,,,filtered
batched,batched_qr,primal,f64,filtered,full,16x16xbatch1024 (native batch layout),3,60,,,filtered
batched,batched_eigh,primal,f64,filtered,full,16x16xbatch1024 (native batch layout),3,60,,,filtered
